Selected_IDs,Mean_Activity,Mean_Local_Sensitivity,Mean_Tanimoto_Similarity,Spatial_Diversity,Property_Diversity,Composite_Score
1;62;85;127;140;211;233;276,7.1389699325,4.0513100055283155,0.05041474653571428,14.70654498940635,4.048002262389163,0.22551006150334946
1;62;85;91;120;128;140;316,6.711734928,3.9308255888663846,0.05280423282142858,18.436443911649167,4.0429502196669755,0.22550308731581004
82;101;121;128;140;228;266;284,5.116117917125001,2.013669002974014,0.05524401067857143,21.001483366048685,3.6321960264287454,0.2255013681924261
16;92;101;125;132;140;211;223,6.855239026,4.162549540592508,0.03897014628571428,17.027964158132605,3.927034929977715,0.22549702104473734
68;82;101;123;128;140;236;293,5.896148777375,2.846066466869696,0.0762365895,21.603882663835513,3.2630645770163293,0.22548922492521514
1;85;101;120;125;127;128;293,7.715279605125,5.042341377405973,0.032795031071428574,13.96073173335459,3.6691431375344528,0.22548743787121547
12;65;127;140;148;211;228;316,5.517909071875,2.8891840821771893,0.0,16.748840308165537,4.2207759854174105,0.22547872876689834
1;85;101;120;123;127;204;318,7.809549213125,5.062594733241165,0.02419354839285714,12.136765644299794,3.6154510691001476,0.22546963093674183
1;21;28;66;85;91;120;127,8.050595280749999,5.08624615731758,0.03329684364285714,10.942112108279897,3.196782118204869,0.2254593458509806
62;82;128;222;228;266;312;316,4.609667024875,2.1323366941315967,0.0,20.458711940753254,4.396011685312614,0.2254557085211266
1;67;85;92;102;120;236;293,7.060173352625,4.799819524537378,0.026497695857142855,18.084328436190642,3.914647662432274,0.22545499164062016
1;66;123;127;128;196;266;284,7.198256002000001,4.719042840674719,0.03049261082142857,16.574857268552034,3.5429654716479715,0.22545219441533448
68;82;106;140;211;228;293;316,4.821037403875,1.9648041279069566,0.05743697478571429,23.881562874484995,4.176514737635988,0.22544455163987726
66;70;82;106;140;228;266;316,4.79720430075,2.27023718267862,0.021008403357142855,22.034161130973995,4.102045816478187,0.22544191029055854
82;101;106;123;140;228;266;284,5.0569578472500005,2.3526702961802948,0.04386554621428572,22.697635418492546,3.6439766685213058,0.2254353882174849
62;86;91;120;159;192;211;236,6.1201622465,3.1570621616290535,0.04078341014285714,17.39621790731841,4.278649704510955,0.22542839387800467
62;80;85;123;155;196;211;276,6.6555709502500005,4.499543305457255,0.02419354839285714,19.725350557198116,3.864088953595234,0.22540398189937577
1;101;108;120;127;132;211;300,7.73541028075,4.291446664061434,0.032795031071428574,8.315620076953305,3.5133736502045343,0.22539864200071058
1;28;76;85;128;211;284;316,6.755600180625,3.296121456221915,0.06702783532142857,15.065720353989079,4.037222158358644,0.22539783046846984
1;28;82;106;121;127;228;284,5.612815922875,2.8261977190011214,0.03631452582142857,19.60267214553352,3.5440184184914005,0.22539522934819745
21;62;85;127;128;211;233;254,7.58305476975,4.0504732981341425,0.03320977760714285,8.162493334180546,3.4766376743600005,0.2253930112083632
1;82;121;128;140;211;284;300,5.88917565775,2.465558932397556,0.07136645964285715,18.33322063019468,3.8177633996846096,0.22538525813435037
66;120;127;140;211;212;228;236,6.9580925457500005,4.148769933657576,0.04127602096428572,16.140936323118083,4.10613821180224,0.22537652256274238
1;51;91;92;106;125;140;318,7.12458949,5.607471484123209,0.0,20.131961884258608,3.678548200882781,0.22536755921156312
1;85;128;236;276;284;293;300,6.531406260500001,3.6206755210848236,0.056298701285714285,18.408293075359815,3.68851636799728,0.22536614209041642
66;82;101;128;140;211;284;316,6.0980935855,2.5364226455546275,0.07409937892857144,17.051187427105614,4.090396663307863,0.22536055228488383
12;21;28;66;127;228;284;293,6.114055498875,3.2614217000983796,0.053043631214285715,19.646317854202188,3.6878962525713037,0.2253557289064706
62;82;121;128;140;236;293;318,5.402688749375001,2.743490062757626,0.057329192535714286,23.601305933312773,3.587818810747211,0.22535571095089413
1;87;92;118;183;207;219;316,5.6567041125,3.065868569303477,0.0,16.60207538683551,3.76110453966182,0.2253517363045524
12;62;127;137;140;148;211;228,5.60618619475,2.8778597944495967,0.018571428571428572,17.943803953188432,4.269032052710293,0.22535105005539327
12;62;66;80;82;106;140;257,5.279502819125,2.608901712925468,0.03957983192857143,21.77878386818863,3.5784964611441383,0.22534075023040745
120;187;202;211;236;266;293;316,5.888619974125,3.0916477859638927,0.026497695857142855,17.56431726870866,4.821884233398187,0.22532946731269954
67;85;120;125;127;211;228;276,7.334592622875,4.941164048787192,0.02419354839285714,16.039219412230675,4.252012946299579,0.22532915355258915
62;66;80;85;120;123;127;211,6.9117131892499994,4.250380195356353,0.0389718735,17.0647158029906,3.8048663124419897,0.22532711509438436
37;68;85;91;127;228;276;284,6.012733782124999,3.6191386749922296,0.018518518535714287,19.17977034823417,3.7921472973796075,0.22532162202570621
34;76;85;92;125;192;194;300,6.48603898125,3.8829305307827875,0.018518518535714287,16.299342334072772,3.4922735898151664,0.2253146021797508
1;4;92;101;128;140;218;266,6.720609489,3.621577648239534,0.032795031071428574,13.719361572126955,3.4234794340820223,0.22529892588187267
1;12;62;85;120;123;196;211,7.338684437375,4.9561020951712615,0.03990783410714286,17.951672206554594,3.726925415203145,0.22528459584417992
62;66;85;120;196;254;293;318,6.951848314,5.127065471728256,0.020186335392857142,20.772771138130402,3.6093184504418523,0.2252804735480427
80;106;128;140;228;266;284;316,4.457054064125,1.9582284367037746,0.022857142857142857,23.410460235406113,4.0186587148808774,0.22527919005693603
39;62;85;101;127;140;211;319,7.22399920075,4.9109979110029345,0.03565217392857143,18.281226594173056,3.705746167013777,0.22527030528612366
4;28;62;120;121;127;222;233,5.843311731375,3.3541352834313214,0.01612903225,18.686775624431412,3.5046043212683644,0.22526552355859403
34;67;85;91;128;196;211;293,7.3586711675,4.752797106839861,0.03559926389285715,15.767794135334933,3.4223068652526982,0.22525795669112014
62;91;101;120;127;128;211;236,7.429826538125001,3.9866499399444546,0.07773993192857143,14.479817024687927,3.8484553644714525,0.22525765761153543
1;66;80;120;140;228;266;277,5.513740051625,3.453572620705484,0.0,20.83479711130676,3.716749778347227,0.22525719698599608
27;62;85;91;123;128;140;211,6.51041820975,3.2758264728299595,0.05417069246428572,15.859312799909276,3.385388252066197,0.22525523392058616
85;101;106;160;228;276;293;300,5.636897158,3.311337054411247,0.0,18.56043984894192,3.38723645221961,0.22525113339582703
76;83;101;106;140;236;276;316,5.481915564375,2.9993243657851583,0.022727272714285714,20.55154621322014,3.4461845393963877,0.2252460527533086
28;76;85;86;101;123;211;276,7.11009647,3.5882978584011145,0.05979281228571428,12.713350325871344,3.1952928356465193,0.22523274688862954
82;101;140;211;236;266;284;293,5.479711648625001,2.3237062431996502,0.07636645964285714,22.013098392182993,4.091571412121024,0.22523032940509247
1;51;85;101;123;194;233;266,7.752019472875,5.136436538918693,0.0,10.357034038045905,3.208513480663797,0.22520552647359646
1;21;120;127;128;196;300;318,7.96314299025,5.468685400135412,0.015714285714285715,12.476169919427136,3.5130053780958304,0.22520260529716896
66;82;85;91;127;164;211;233,7.445356535625,4.023621154856913,0.04942587589285714,11.242331530343645,4.0471646713387015,0.2252019069347573
1;21;85;101;120;128;136;197,7.320061089125,4.27775644004051,0.032795031071428574,12.384710304737805,3.4037491414776606,0.22519976728736146
51;62;82;85;101;106;120;211,7.01225428675,4.48116335045254,0.03808914871428571,17.591082488627805,3.8891076097994577,0.22519632478550572
12;62;66;67;85;128;212;293,7.115547603,4.534418310863487,0.020186335392857142,14.820247010223797,3.4504848764910077,0.22519500339666776
1;120;125;127;140;212;257;267,7.307462009,5.14668224030615,0.0,14.923049022597363,3.6384338983756352,0.22518498547014443
1;62;120;128;140;211;266;316,6.1821622395,3.1090133993311135,0.06708074535714285,19.483263975961744,4.497955285730103,0.22518081298573084
1;128;211;228;236;284;293;316,5.925265203125,2.790992574336324,0.06636645964285715,19.69748567841316,4.367175055562675,0.22517686204223583
1;34;62;120;127;128;233;318,7.23113597525,4.405726021700442,0.043121513464285714,15.422367308563915,3.9899161742055798,0.22517386416435642
51;62;67;85;92;127;128;211,7.95526320325,5.416175580100368,0.01708074535714286,12.332655704208628,3.8416055531350577,0.2251726998498185
51;62;85;101;106;125;228;318,6.77717281675,5.089564124073932,0.0,19.869918493312134,3.591871184143815,0.22516975089788605
68;82;125;128;140;211;228;284,5.393723565,2.5253285714014773,0.03993788821428572,20.034098272249413,3.635432996309643,0.2251667176707845
12;62;67;120;128;248;266;289,5.62987037425,3.537532189383573,0.0,20.252748953600587,4.1829786870214924,0.22516600044998406
1;51;62;78;123;127;211;257,7.512006429125,5.115396888635747,0.015714285714285715,14.477591779186534,4.085186757993281,0.22515983758557548
28;70;92;122;123;127;140;228,5.848736595625001,3.6560504826798095,0.019957983178571427,21.24751098414956,3.1276442566880536,0.22515256174779597
62;66;123;185;197;211;236;300,5.972658350250001,2.9645992533645016,0.042913608107142856,17.702970079569834,3.8126365173613705,0.22514833753245456
1;62;85;101;196;236;276;293,7.0426501185,4.835732993571616,0.042913608107142856,20.40729330709513,3.5736741865961164,0.22514584063134901
34;67;82;123;165;212;257;318,6.65224515525,4.376553137872613,0.011278195500000001,17.305426751596887,3.800788494215989,0.22514403706973524
12;110;122;127;211;233;266;275,6.936448685,4.03158368693085,0.01612903225,12.509933866101028,3.8874169157892164,0.22514200928509992
82;121;140;211;236;284;293;316,4.9002040847499995,2.0284413378219224,0.05928571428571429,23.710374416102223,4.146591515929755,0.2251410250795169
6;66;68;101;128;224;233;257,6.6753576768750005,3.2686286743141078,0.03416149071428572,11.76149311553399,3.147585543093133,0.2251396276495163
76;82;123;140;212;228;236;316,5.798775317875,3.2231067703934775,0.022727272714285714,18.947775746916022,3.914987190055245,0.22513856133535268
123;127;154;211;235;257;266;300,6.685218976125,3.361178967153828,0.0164835165,10.245840205996624,3.910958432426718,0.22513761827330564
1;62;68;120;121;127;128;228,6.301871016625,3.5432440896065276,0.048877551035714284,19.25534638837267,3.6879492017725006,0.22512148077424188
34;67;85;101;120;127;128;318,7.804396387125,4.922247206786176,0.028358940857142856,11.609122821704574,3.7122435899968673,0.22511690443709695
1;125;127;211;236;257;318;319,7.826298049125,5.723452432685946,0.015714285714285715,15.684562604535843,4.120437767563047,0.22509801833570994
82;106;121;128;140;211;228;316,5.1828895905,1.96088128739365,0.05339527117857142,19.66162877581136,4.344270680203414,0.22509483741517716
101;118;120;127;198;211;267;309,7.281238240125,3.9146393799074057,0.01708074535714286,8.282521133333459,3.6164997779053025,0.22509232513476202
22;91;122;128;140;141;183;236,5.819640026375,3.340532366588637,0.021008403357142855,19.373637258243395,3.6413296229700016,0.22508111377597945
34;62;80;101;106;128;140;192,5.186649331875,2.4634898629535895,0.03565217392857143,21.15955789306768,3.3539988817683835,0.22506623092588962
76;91;101;123;140;211;228;276,6.5340816705,3.3623907199014464,0.06210762707142857,17.15076869508301,3.5088173977836705,0.22506273411098776
85;125;211;236;276;284;293;318,6.39554891075,4.0908929355616745,0.04058441557142857,21.27880089953033,3.9649835928261465,0.22506098830662657
91;92;140;183;211;223;236;276,6.559181635374999,3.758087488429924,0.044616673642857145,17.69347639399118,3.7996675108182196,0.2250564207635009
1;62;82;101;120;140;211;276,6.534897743875,3.472951704020206,0.07556000803571429,19.525938388562796,3.796667918832082,0.22505043060692057
82;121;211;233;260;266;316;318,5.760537439999999,2.6282572300034053,0.014285714285714287,14.024938941225667,4.773195233067834,0.22504735272821796
17;22;101;132;140;145;236;311,6.036938131125,3.4588534562838813,0.0,15.548837160610017,3.7124132634588216,0.225046976558947
62;66;101;106;127;128;233;266,6.83484007775,3.587714529760348,0.04798810271428571,14.070553324770179,3.4866519438701813,0.22504604115098586
1;51;91;101;125;189;228;236,7.2634118946249995,5.166158017844028,0.0,15.486157215419057,3.8101032134958124,0.22504092211368096
28;62;80;106;140;228;236;316,4.55117820425,2.2110213648536154,0.018571428571428572,23.742216394876092,3.6389763098944656,0.22504039089625436
80;125;196;211;266;284;316;318,5.741815681625001,4.012411237894481,0.0,22.53186022159405,4.407640263867586,0.22503328745369441
68;101;120;127;128;164;211;233,7.222286772375,3.748753204676708,0.06737126832142858,13.600240201432111,4.005238470180767,0.22503272537481914
26;66;127;211;233;245;257;293,6.891283768375,3.603641051716239,0.030907357357142857,11.598054676445667,4.244371514553994,0.22502894017614697
62;82;101;121;140;236;266;293,5.12909538175,2.3718652086264718,0.057329192535714286,23.62815068641934,3.616135919476272,0.2250210196190343
1;12;21;85;90;92;125;293,6.8614645491249995,4.781104348036147,0.020562770571428572,19.1876195480024,3.707395214018955,0.2250125093913658
66;85;101;128;211;236;276;293,7.253146151,3.799976075355368,0.07396950878571429,14.433194608306135,3.5390282410139187,0.22501222606408638
1;12;62;82;120;169;228;284,5.32779626875,3.0807917589582097,0.017857142857142856,22.086331025491084,3.589505196307435,0.22500773094727095
62;82;101;106;120;128;164;211,6.301581411875,3.0733123804198397,0.07225063942857143,18.59873551378551,3.929356206125663,0.2250024671198388
67;120;140;211;228;233;236;293,6.225171502249999,3.558130008339836,0.045069124428571423,19.66911530311006,3.90519911967865,0.2249947379619225
17;22;86;197;266;271;276;295,5.1652854907500005,2.539394800914787,0.0,17.706016626119244,4.048455097746793,0.22497786362307648
101;127;128;155;220;254;257;276,7.424068632125,3.947858283939426,0.01708074535714286,7.05978600455625,3.478202836206159,0.2249764227318777
1;62;85;101;123;196;236;293,7.0925254593750005,4.909142207529278,0.042913608107142856,20.404979540650903,3.383920026552385,0.22496749751525824
68;82;120;121;128;140;228;293,5.088331810375,2.423699212409038,0.05173469389285714,23.745394255310213,3.2761985246112486,0.22495922264293192
1;67;91;101;127;266;284;319,7.489356781874999,5.363753180299408,0.0,14.615441588834347,3.595655543940541,0.22495229994489963
28;34;76;91;101;123;211;236,6.9094642975,3.457493441459019,0.060641351392857146,13.850701452388481,3.3695485338508253,0.2249455374111305
1;21;85;106;125;140;236;319,7.045795565,5.453427607799274,0.0,19.747590101957375,3.396202390399967,0.22494493531788762
1;85;128;211;236;276;293;300,7.10015974925,3.739252665163925,0.0712365895,15.207611714198277,3.7376487209478246,0.22494117373443745
85;91;101;127;128;233;236;257,7.909423448125,4.302732348594109,0.05172829614285714,8.796039330925188,3.364710107031899,0.22493586753611122
1;101;106;120;140;211;246;276,6.60248423475,3.6354603259324323,0.05698857946428571,17.808443088840257,3.6808307124271744,0.22493338766141335
1;28;128;140;211;228;257;284,6.1053480283749995,2.6906557453818447,0.07136645964285715,17.700102397715646,3.7220029388712104,0.22492218571115885
1;67;85;120;125;127;196;257,8.175945278499999,6.377479093283399,0.0,14.994916872248695,3.7644126582064272,0.2249214718253892
28;80;82;140;228;276;284;316,4.4417518041249995,1.9840707198309189,0.022857142857142857,23.693344760326706,3.666042188820577,0.22491326133556086
28;86;101;195;228;257;300;316,5.590256454375,2.325572316508134,0.0164835165,13.795392854167622,3.9791719881139946,0.22490508981763951
1;62;85;91;101;127;140;257,7.377734514749999,4.26884128849794,0.03708994710714286,12.19551182136856,3.3814607960169427,0.22489999971998842
34;82;85;91;101;120;211;236,7.086790811625,3.7262643540915894,0.06209695975000001,14.16190821588347,3.9467196889614278,0.2248832411555901
1;62;101;123;211;266;276;318,6.87042049425,3.9199182509983057,0.05698857946428571,17.147043952877226,3.912791629386909,0.2248828031089895
21;51;91;125;211;254;257;276,7.666293472625,5.294202706146767,0.0,12.310959990630092,3.299709255719648,0.22487338156226158
62;101;121;123;128;211;228;257,6.281903333,2.8822269786947894,0.06654835853571428,16.72331933106295,3.554278537725359,0.22487225025252933
164;202;211;222;229;233;257;322,5.873140935625,2.990135322517643,0.0,13.78928593587771,4.262100334705518,0.22487210499890914
12;76;91;123;127;128;266;276,6.993113860625,3.8241709610856365,0.04502688171428571,13.802001258070748,3.852015497582046,0.2248712276632273
67;85;101;196;236;284;316;317,6.64158340975,4.5250932451182075,0.0,17.113219508092463,3.8246458276764024,0.22487108758100294
1;28;80;91;120;128;211;316,6.657882562125,3.528282348750268,0.04850931678571429,15.463514275784167,3.9232352348098596,0.22486951389969195
12;80;101;155;235;236;260;300,6.097766533,2.9488852955607245,0.015527950321428572,13.0487082588005,3.6037306916540053,0.22485900551008403
66;91;92;125;197;276;293;318,6.4606442116250005,4.561321936141631,0.020186335392857142,21.58263381054987,3.6442043441448178,0.22485620457426198
22;86;197;260;266;271;276;295,5.108377146875,2.4545219698491563,0.0,17.648024720832844,4.115990528967605,0.2248531053543065
67;120;122;128;140;192;211;236,6.579213285375,3.805122833544709,0.04357844121428572,17.675851792625014,3.6498891901254464,0.2248529202777527
1;51;92;101;123;127;132;316,7.783749954625,5.404082773349599,0.0,11.91417751468756,3.859378309467029,0.22485287834002038
66;101;128;140;197;233;236;276,6.521367638,3.3684267950516125,0.058379446642857144,16.84575906708766,3.3805782602164265,0.22482819949244592
1;66;85;120;140;211;236;293,6.978704644875,4.094957188981388,0.060783410142857146,17.75597445512137,3.7234348022868757,0.2248281566974907
12;34;91;102;211;236;313;316,5.78427358175,2.6067700451184392,0.013392857142857142,13.48651778805984,4.905435764767991,0.22481132391554065
62;76;91;101;106;123;128;211,6.8616562165,3.48854874690846,0.07207556939285716,15.88515807373794,3.1145533275725503,0.22480992063683825
21;101;123;155;236;254;271;300,6.99404669825,3.8587032330229016,0.022727272714285714,11.401168178369641,3.265019075480336,0.22479966155265602
12;28;41;62;91;127;228;293,5.691495403749999,2.9803308206727355,0.04059449864285714,20.33038924366864,3.8221567421416855,0.22479964805232971
66;128;211;228;233;266;276;294,6.295607073125,3.113779922294097,0.01708074535714286,12.412076615979208,3.885271133760402,0.22479004811972736
43;82;91;101;129;211;266;316,5.92988824725,2.747364996277253,0.01708074535714286,13.46131847517666,4.284821168982778,0.22478733468940854
1;66;76;101;123;211;236;257,7.63205976475,4.096440771483605,0.05552230378571428,10.531160942824828,2.959678997560635,0.22477450675331695
1;4;34;91;92;125;211;218,7.095700270125,4.41377274506258,0.015714285714285715,13.552939685077801,3.8699902488983553,0.22476648801580215
82;127;128;140;276;284;293;318,5.90726823725,3.209888348246638,0.05928571428571429,22.004788628296957,3.980163469693424,0.22475601162443998
1;16;40;66;68;106;127;211,7.108406597749999,3.8126659744416465,0.03049261082142857,10.819686576438215,3.271126430651423,0.22474955636276336
82;91;101;123;128;211;233;236,7.217982451999999,3.4782948806897043,0.07396950878571429,12.420583724255161,3.3960449579555125,0.22474307395364157
82;91;106;121;211;228;266;284,5.16151087375,2.184537967137862,0.03631452582142857,19.423012013096553,4.180437354556218,0.22473775623608863
1;12;101;125;192;277;293;322,6.062564898374999,3.8678209068754827,0.022321428571428572,20.828182857735918,3.597699606082614,0.22473764174579108
82;106;121;128;211;284;296;316,5.187584603625,2.0997406828529437,0.03808914871428571,18.75441167559717,4.32903538085525,0.22472957768288
68;82;140;164;228;276;284;316,4.576921098,2.076519312277,0.036250000000000004,24.543354747819404,3.6685640593272923,0.2247219473869029
28;30;34;40;82;140;266;284,4.740777556625,1.894633089815311,0.03413533835714286,21.32245408188759,3.782456419927277,0.22472176614237446
21;51;85;120;125;127;128;318,8.171528359625,6.233299188994952,0.0,13.964370537067836,3.8631020143046197,0.22471486709383806
34;41;83;92;128;235;236;257,5.704697799,3.010615186334978,0.0,15.61530817480413,3.921372405335813,0.2247144736296571
85;91;101;123;127;128;140;211,7.582280325875,4.025106962456134,0.06976075460714286,12.188027803252327,3.420044660968023,0.22471288701060926
67;82;120;127;134;196;293;318,7.14182441775,5.397425558683799,0.0,18.33397978033957,3.9113098590532567,0.22470890295402118
12;62;80;82;106;140;211;270,5.239232983125,2.5696367689657573,0.03957983192857143,21.797337732334253,3.7358413517413696,0.22468639468878165
62;67;82;106;123;128;228;293,5.66874729725,3.1786333609211646,0.04119473875,22.046327454022002,3.4412238263202575,0.22468632021568008
1;12;80;91;101;120;211;236,7.047236777125,3.904171567122439,0.059292726928571425,15.485494385468117,3.6960868411649086,0.22468611396907529
34;66;68;101;123;128;211;276,6.86293223975,3.4216295940275607,0.07543578446428571,15.763473615393519,3.4251157417390483,0.22467678102273975
1;12;34;51;91;101;125;318,7.62882799575,5.516413166445691,0.011278195500000001,15.593357488471268,3.7401395832194906,0.22467089960378717
1;21;62;85;101;123;128;140,7.171747541625,4.11000624196396,0.051366459642857146,14.776972313449665,3.0077927972809992,0.22466997596117402
1;12;28;108;183;236;254;300,6.673120418625,3.4455190081841915,0.02040816325,11.362754351086151,3.348499403908739,0.22465202703948212
62;67;82;123;128;228;276;293,5.8853309145,3.366852443594054,0.04437988378571429,21.58677928294867,3.568229979569316,0.22465194096590352
1;21;101;123;125;127;197;211,7.514848858999999,4.639388993425932,0.032795031071428574,12.940311096598466,3.78414492830701,0.22464699852815057
12;82;101;121;140;211;284;293,5.35080039975,2.178207068302445,0.07636645964285714,22.170169361417972,3.8769085030140737,0.2246386291779528
68;101;123;127;128;211;233;257,7.40442212575,3.6624709821189647,0.06737126832142858,11.069999408518116,3.4907743646486904,0.22462765722324918
1;62;66;125;128;196;228;318,7.027487017875,5.0992551755874445,0.015714285714285715,19.17438980106137,3.471524564853571,0.22462390769607676
1;66;67;68;85;123;128;212,7.832691536875,5.18404786080008,0.015714285714285715,11.645232007030012,2.66974281686057,0.22462390733960524
1;80;82;101;211;224;233;293,6.294390661375,3.0464135036596574,0.032795031071428574,13.76114395087112,3.6778904094097506,0.2246070642831055
51;92;101;123;127;140;236;266,7.052694079625,4.763478135929785,0.022727272714285714,17.315124176899694,3.9801016939974545,0.22459643558816084
12;101;123;128;194;211;276;293,6.800827465499999,3.312532647393027,0.07543578446428571,15.587528342395899,3.5405446992559897,0.2245806639995364
76;82;123;140;228;236;293;316,5.228460711375,2.5875959669169215,0.041298701285714286,22.221530221200563,3.6361532802659977,0.22457888725782982
62;85;121;211;236;276;300;319,6.5305673415,4.240622633528292,0.022727272714285714,18.811831454052538,3.835859305248463,0.22457270098389703
1;91;118;128;140;211;300;316,6.77058241475,3.0719031882211247,0.06636645964285715,13.081927960852454,3.9575819954645026,0.22456338651892438
12;27;76;125;140;155;235;271,5.8994357686250005,3.256261507521267,0.015527950321428572,17.227916276590754,3.6689171505894396,0.22455992382411208
101;128;132;155;254;266;268;318,7.0945169265,3.7860353218118776,0.01708074535714286,9.153554987563178,3.440752702115955,0.22454610703890673
1;28;66;106;108;140;188;284,5.576752576625,3.127909373467525,0.022857142857142857,20.423901042841596,3.568105484021452,0.22453842672605545
68;80;106;121;258;284;316;318,4.692337872,2.664909892020216,0.0,23.324108860145568,3.747645962766468,0.22453203201378444
62;101;120;128;140;211;228;266,6.019767341625,2.799541907324751,0.06981366464285714,19.10656511425196,3.91084348238062,0.22453015248038757
21;66;91;101;127;128;140;300,7.476472350875,3.956734374025946,0.03185907046428572,8.264338816484194,2.84214896109744,0.22452493393287765
82;85;101;127;128;211;228;233,7.299738948625,3.463796155756662,0.06737126832142858,10.674381527158909,3.896714425887248,0.22451430034721342
28;62;66;101;106;128;196;228,6.427638899750001,3.8251615938436023,0.03748890860714286,18.57924036113551,3.025918366449928,0.22450301623763275
16;62;101;120;128;140;236;266,6.2333970272500006,3.260920488282882,0.06214986978571429,19.37196550486957,3.648416390046421,0.22449589052222557
76;85;101;120;211;228;236;284,6.624052173,3.493457961101205,0.06209695975000001,17.094902428066735,3.847607675555204,0.22448742605402341
12;62;101;120;123;128;211;228,6.558318973625,3.279691698853429,0.07543578446428571,17.785308965848404,3.8739623735406497,0.22447434320427895
85;101;120;129;140;211;236;295,6.4573798875,3.3022330977377066,0.04357844121428572,15.21117497745382,3.7404772537632267,0.22446701977278677
66;85;101;127;236;240;276;318,7.556709249375,4.492057097355447,0.03750559782142857,11.978636896737424,3.9346529249925135,0.2244662177179406
12;34;62;80;122;140;187;316,4.848454411625,2.6331948204485904,0.018571428571428572,23.694609148243753,4.09528767711645,0.2244598524507903
62;80;82;101;106;228;236;293,5.0174428155,2.5208963095353756,0.04119473875,23.84083293701331,3.42747272076302,0.22445340939039282
85;92;101;120;123;140;210;266,6.62804823775,4.227233595101279,0.02419354839285714,17.882759197845758,3.7097783966851465,0.2244510160598825
62;85;101;123;127;128;211;276,7.4309043546249995,4.04455346600006,0.07543578446428571,14.484856204429779,3.765514564083096,0.22444082625120082
1;21;62;66;101;127;194;236,7.6208095175,4.39801652067646,0.03400909432142857,10.233203553995647,3.1450121558391184,0.22443339573751778
34;91;102;120;128;211;266;316,6.23929142625,3.0014525574891056,0.028358940857142856,13.440268365071086,4.551139992833478,0.22442007511590895
85;91;101;120;123;197;211;318,7.244945735749999,4.374570455962797,0.05979281228571428,16.900672082747864,3.743129665923905,0.22440797732414747
28;62;82;127;128;140;284;313,5.333944805874999,2.405455150164379,0.05928571428571429,21.931335073688107,3.9621648512500314,0.22440363280543202
85;102;127;211;212;225;233;236,7.579229328,4.618627012417178,0.01612903225,10.134948818454816,4.481955427739491,0.22440310944552172
1;62;101;127;128;236;240;293,6.959411057125,3.7250089141802962,0.05298136646428571,14.286748599594764,3.7864946004373485,0.22438878821674668
66;67;82;91;101;128;211;316,7.2767222405,3.6657641363414104,0.051242236071428575,10.442969383665703,3.5971350108259985,0.22437678039462458
85;101;127;128;140;233;276;293,7.021066847625001,3.881371257450178,0.051781206178571425,14.647138201432616,3.790834128070723,0.22435882924158257
1;16;66;91;127;211;236;254,7.875951923,4.433241128965811,0.03049261082142857,7.480889482405051,3.2170966165321984,0.22435651107674578
28;34;62;91;92;128;132;318,6.570714944375,3.7284563422093293,0.05297530910714286,18.23609423754461,3.6995245650406035,0.22435599813565038
1;62;67;85;120;127;211;233,7.838765715999999,4.941930988890327,0.03184331796428571,11.692452814531636,3.8502345700815117,0.22435374595739088
1;12;80;128;140;228;266;284,5.248309616625001,2.4892150764347467,0.038571428571428576,20.951635798699407,3.62061939031549,0.22435099802892566
80;91;120;123;128;140;187;228,5.76046291425,3.3111890828282258,0.02419354839285714,20.018485948137627,3.397867345298461,0.22435068574551031
1;85;92;120;128;140;211;293,7.01059889325,4.064164340716113,0.06708074535714285,17.875346027603122,3.8495414002746275,0.22434055517556312
1;86;101;154;192;211;236;300,6.846290597875,3.2447315731442976,0.032795031071428574,9.568111274917632,3.8249355272606196,0.22432142394542282
1;62;67;68;82;85;196;212,7.227485244375,5.314396358695465,0.017857142857142856,18.911229681286276,3.603692026961824,0.22432114121470542
12;88;101;121;216;266;284;316,4.910822139875,2.2552567938291688,0.0,18.11828364662422,4.174655639075977,0.22430940242409836
62;80;91;123;125;228;266;316,5.246890516624999,3.291701920352433,0.0,22.211095547503305,3.9279387421764227,0.22430825695261503
1;82;91;127;128;140;211;284,6.792891759625,3.3239535371541886,0.07136645964285715,15.226535774765907,4.006205925332887,0.2243064412209651
1;51;67;85;101;127;236;257,8.4741049365,5.908414109127191,0.0,8.490578759939869,3.3201267832243877,0.2243029171282889
66;67;76;91;101;123;140;236,7.1681349885,4.310559589779241,0.04356060603571429,15.281743017790506,2.7169657298400827,0.22429007566808315
28;62;80;92;128;140;192;211,5.496472219375,2.5724571355696373,0.05561015710714286,21.042998309425023,3.7161673055572786,0.22428788556882456
1;62;66;67;85;92;101;128,7.790183116375001,4.830847639369725,0.032795031071428574,11.481767875172295,2.913205588275305,0.22428338206397108
62;66;68;83;132;276;316;318,5.63514239675,3.4709622051903524,0.017857142857142856,21.6825143257126,4.084022347436433,0.22428318870164018
66;80;82;85;123;257;262;266,5.6258100475,3.336118460945224,0.0,18.69583887359997,3.5478602564391117,0.22427859160474595
1;62;106;123;128;140;236;318,6.317124886249999,3.730266757089278,0.057012987,21.276172081156393,3.4627531773129974,0.22427261034238888
28;62;192;197;211;236;293;300,5.33454286875,2.3700182795091864,0.06055900617857143,21.79818058463806,3.8172594097932597,0.2242718189849786
1;21;51;91;92;101;127;300,8.282683756625,5.627663391276151,0.0,8.384048058749022,3.0996245280225163,0.22422228826657753
